neg,neu,pos,compound,Text,Processed_Text
0.014,0.833,0.153,0.9042,aboutproduct boat deuc usb 300 2 1 cabl compat smartphon tablet pc peripher bluetooth speaker power bank devic typec well micro usb portit ensur 3a fast charg data transmiss rapid sync 480 mbpsthe premium nylon braid skin make sturdi invinc extern damageit aluminium alloy shell hous make last longer 10000 bend lifespan extend frame protect strain reliefth resili flexibl design offer tangl free experi seamlesslydeuc usb 300 cabl offer perfect 15 meter length smooth hasslefre user experience2 year warranti date purchas,aboutproduct boat deuc usb cabl compat smartphon tablet pc peripher bluetooth speaker power bank devic typec well micro usb portit ensur a fast charg data transmiss rapid sync mbpsthe premium nylon braid skin make sturdi invinc extern damageit aluminium alloy shell hous make last longer bend lifespan extend frame protect strain reliefth resili flexibl design offer tangl free experi seamlesslydeuc usb cabl offer perfect meter length smooth hasslefre user experience year warranti date purchas
0.0,1.0,0.0,0.0,productlink httpswwwamazonindeuce300resistanttransmissionmercurialdpb08hdh26jxrefsr1101qid1672909129selectronicssr1101,productlink httpswwwamazonindeuceresistanttransmissionmercurialdpbhdhjxrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b09vt6jkrp,productid bvtjkrp
0.123,0.877,0.0,-0.1027,productnam lapster usb 30 micro b superspe hard disk cabl short cabl,productnam lapster usb micro b superspe hard disk cabl short cabl
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 41,rate
0.0,1.0,0.0,0.0,ratingcount 425,ratingcount
0.071,0.929,0.0,-0.4588,aboutproduct high perform micro usb 30 hard disk cabl connect portabl extern usb 30 hard drive comput speedi file transfer sync charg tablet smartphon usb 30 microb port devicessup speed usb 30 data transfer cabl compat usb 30 extern portabl desktop hard disk connectorusb 30 micro b cabl offer throughput 48gbp use usb 30 host devic ak9replac usb 30 cabl extern hard disk wireconnector usb 30 9 pin superspe male connector b usb 30 microb 10 pin superspe male superspe usb 30 hard disk cabl micro b 10pin quickli transfer data extern storag devic pc laptop 10x speed usb 20,aboutproduct high perform micro usb hard disk cabl connect portabl extern usb hard drive comput speedi file transfer sync charg tablet smartphon usb microb port devicessup speed usb data transfer cabl compat usb extern portabl desktop hard disk connectorusb micro b cabl offer throughput gbp use usb host devic akreplac usb cabl extern hard disk wireconnector usb pin superspe male connector b usb microb pin superspe male superspe usb hard disk cabl micro b pin quickli transfer data extern storag devic pc laptop x speed usb
0.0,1.0,0.0,0.0,productlink httpswwwamazoninlapstermicrosuperspeedhardcabledpb09vt6jkrprefsr1102qid1672909129selectronicssr1102,productlink httpswwwamazoninlapstermicrosuperspeedhardcabledpbvtjkrprefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b09t3kb6jz,productid btkbjz
0.0,0.838,0.162,0.4019,productnam tcl 100 cm 40 inch full hd certifi android r smart led tv 40s6505 black,productnam tcl cm inch full hd certifi android r smart led tv s black
0.0,1.0,0.0,0.0,categori electronicshometheatertvvideotelevisionssmarttelevis,categori electronicshometheatertvvideotelevisionssmarttelevis
0.0,1.0,0.0,0.0,rate 42,rate
0.0,1.0,0.0,0.0,ratingcount 6659,ratingcount
0.012,0.922,0.067,0.7506,aboutproduct resolut full hd 1920 x 1080 refresh rate 60 hertzconnect 2 hdmi port connect set top box blu ray player game consol 1 usb port connect hard drive usb devicessound 20 watt output power 2 stero integr speaker box dolbi audiosmart tv featur aiin builtin wifi android r certifi googl builtin chromecast 64 bit quad core processor prime video youtub netflix voic search 1 gb ram 8 gb romdisplay slim design grade panel micro dim view angl 178 degre hdrwarranti inform 2 year comprehens warranti provid manufactur date purchaseinstal instal wall mount demo product deliv directli contact brand support visit brand websit toll free numebr provid product model name seller detail mention invoic servic center allot conveni slot servic,aboutproduct resolut full hd x refresh rate hertzconnect hdmi port connect set top box blu ray player game consol usb port connect hard drive usb devicessound watt output power stero integr speaker box dolbi audiosmart tv featur aiin builtin wifi android r certifi googl builtin chromecast bit quad core processor prime video youtub netflix voic search gb ram gb romdisplay slim design grade panel micro dim view angl degre hdrwarranti inform year comprehens warranti provid manufactur date purchaseinstal instal wall mount demo product deliv directli contact brand support visit brand websit toll free numebr provid product model name seller detail mention invoic servic center allot conveni slot servic
0.0,1.0,0.0,0.0,productlink httpswwwamazonintclinchescertifiedandroid40s6505dpb09t3kb6jzrefsr1103qid1672909129selectronicssr1103,productlink httpswwwamazonintclinchescertifiedandroidsdpbtkbjzrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b093qcy6yj,productid bqcyyj
0.0,0.863,0.137,0.4019,productnam zebron zebusb150wf1 wifi usb mini adapt support 150 mbp wireless data come advanc secur wpawpa2 encrypt standard,productnam zebron zebusbwf wifi usb mini adapt support mbp wireless data come advanc secur wpawpa encrypt standard
0.0,1.0,0.0,0.0,categori computersaccessoriesnetworkingdevicesnetworkadapterswirelessusbadapt,categori computersaccessoriesnetworkingdevicesnetworkadapterswirelessusbadapt
0.0,1.0,0.0,0.0,rate 37,rate
0.0,1.0,0.0,0.0,ratingcount 1977,ratingcount
0.0,0.891,0.109,0.4019,aboutproduct support 150mbp wireless data transmiss rate compliant usb v20 highspe modeadvanc secur wpawpa2 encrypt standardsiee 80211 bgn clientaccess point mode hotspotminiatur design,aboutproduct support mbp wireless data transmiss rate compliant usb v highspe modeadvanc secur wpawpa encrypt standardsiee bgn clientaccess point mode hotspotminiatur design
0.0,1.0,0.0,0.0,productlink httpswwwamazoninzebronicszebusb150wf1supportsencryptionstandardsdpb093qcy6yjrefsr1104qid1672909129selectronicssr1104,productlink httpswwwamazoninzebronicszebusbwfsupportsencryptionstandardsdpbqcyyjrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b093znqz2i,productid bznqzi
0.0,0.803,0.197,0.6597,productnam lohaya remot compat mi smart led tv 4a remot control 3243 compat mi tv remot control compat mi smart led tv remot control,productnam lohaya remot compat mi smart led tv a remot control compat mi tv remot control compat mi smart led tv remot control
0.0,1.0,0.0,0.0,categori electronicshometheatertvvideoaccessoriesremotecontrol,categori electronicshometheatertvvideoaccessoriesremotecontrol
0.0,1.0,0.0,0.0,rate 38,rate
0.0,1.0,0.0,0.0,ratingcount 1079,ratingcount
0.0,0.789,0.211,0.9062,aboutproduct compat mi smart tv 4a 32 inch led tv mi 4a 43 inch led tv mi led smart tv 4a 32 inch43 inch mi smart android led tv100 best qualiti plastic bodi soft silicon rubber keypadremot check test machin shipmentimport gener product mipleas match imag exist remot place order,aboutproduct compat mi smart tv a inch led tv mi a inch led tv mi led smart tv a inch inch mi smart android led tv best qualiti plastic bodi soft silicon rubber keypadremot check test machin shipmentimport gener product mipleas match imag exist remot place order
0.0,1.0,0.0,0.0,productlink httpswwwamazoninlohayaremotecompatiblecontrolpleasedpb093znqz2yrefsr1108qid1672909129selectronicssr1108,productlink httpswwwamazoninlohayaremotecompatiblecontrolpleasedpbznqzyrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b08lks3lsp,productid blkslsp
0.0,1.0,0.0,0.0,productnam gilari multi charg cabl 3 1 nylon braid fast charg cabl iphon micro usb type c mobil phone colour may vari,productnam gilari multi charg cabl nylon braid fast charg cabl iphon micro usb type c mobil phone colour may vari
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 37,rate
0.0,1.0,0.0,0.0,ratingcount 1097,ratingcount
0.0,0.956,0.044,0.2263,aboutproduct cabl come 3 differ pin allow charg android io typec devic timehighqu copper wire promot maximum signal qualiti strengthensur maximum charg speed 2a charg faster standard cablesthi multi charger cabl wide compat smartphoneswhat get 1 x 3 1 multi charg cabl mini usb micro usb type c,aboutproduct cabl come differ pin allow charg android io typec devic timehighqu copper wire promot maximum signal qualiti strengthensur maximum charg speed a charg faster standard cablesthi multi charger cabl wide compat smartphoneswhat get x multi charg cabl mini usb micro usb type c
0.0,1.0,0.0,0.0,productlink httpswwwamazoningilarychargingbraidedmagneticchargerdpb08lks3lsprefsr1109qid1672909129selectronicssr1109,productlink httpswwwamazoningilarychargingbraidedmagneticchargerdpblkslsprefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b00v4bgdku,productid bvbgdku
0.0,0.821,0.179,0.34,productnam tplink ue300 usb 30 rj45 gigabit ethernet network adapt plug play,productnam tplink ue usb rj gigabit ethernet network adapt plug play
0.0,1.0,0.0,0.0,categori computersaccessoriesnetworkingdevicesnetworkadapterswirelessusbadapt,categori computersaccessoriesnetworkingdevicesnetworkadapterswirelessusbadapt
0.0,1.0,0.0,0.0,rate 45,rate
0.0,1.0,0.0,0.0,ratingcount 22420,ratingcount
0.0,0.824,0.176,0.8225,aboutproduct fastest usb 30 gigabit solut ensur highspe transfer rateplug play window 1110 mac os 109 later version chrome os linux osfold portabl design ideal suit ultrabookin unlik case product qualiti relat issu may ask reach brand custom servic support seek resolut requir brand proof issu process replac request,aboutproduct fastest usb gigabit solut ensur highspe transfer rateplug play window mac os later version chrome os linux osfold portabl design ideal suit ultrabookin unlik case product qualiti relat issu may ask reach brand custom servic support seek resolut requir brand proof issu process replac request
0.0,1.0,0.0,0.0,productlink httpswwwamazonintplinktlue300gigabitethernetnetworkdpb00v4bgdkurefsr1110qid1672909129selectronicssr1110,productlink httpswwwamazonintplinktluegigabitethernetnetworkdpbvbgdkurefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b08chkq8d4,productid bchkqd
0.0,0.972,0.028,0.0516,productnam wayona type c lightn mfi certifi 20w fast charg nylon braid usb c cabl iphon 14 14 pro 14 pro max 14 plu 13 13 pro 13 pro max 13 mini 12 12 pro 11 11 pro max iphon 12 mini x 8 2m grey,productnam wayona type c lightn mfi certifi w fast charg nylon braid usb c cabl iphon pro pro max plu pro pro max mini pro pro max iphon mini x m grey
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 41,rate
0.0,1.0,0.0,0.0,ratingcount 1045,ratingcount
0.005,0.903,0.092,0.9571,aboutproduct power deliveri fast charg charg iphon 12 0 50 30 min wayona usb c lightn cabl support fast charg iphon 14 14 plu 14 pro 14 pro max13 13 pro 13 pro max 13 mini 12 12 mini 12 pro 12 pro max 11 11 pro 11 pro max se x xs xr xs max 8 8 plu later model use type c power deliveri charger includ 18w 20w 29w 30w 61w 87w usb c power adapternew c94 connector cabl use newest mfi certifi c94 chip special design fast charg whose color differ previou c48 connector end charg speed 25 fastercompat list wayona usb c lightn cabl support pd fast charg 3a max ipad 8th ipad 2020 iphon 13 propro max mini 1212 mini12 pro12 pro max1111 pro11 pro maxx maxxsxrx8 plus8 ipad pro 129 gen1ipad pro 129 gen2ipad pro 105ipad air3 105ipad mini5 79 cabl also support standard charg 5v24a max iphon 7 plus76 plus66 plus6 etc note need type c port wall charger achiev fast charginghighspe data transfer 480mbp data speed transfer music movi iphon ipad mac secondsultra high qualiti assur special strain relief design bear 15000 bend strict laboratori test premium aluminum hous make cabl durabl premium nylon braid type c cabl add addit durabl tangl free provid 6ft nylon braid usb c io cabl worryfre 12month warranti reach us 98080097788 call whatsapp,aboutproduct power deliveri fast charg charg iphon min wayona usb c lightn cabl support fast charg iphon plu pro pro max pro pro max mini mini pro pro max pro pro max se x xs xr xs max plu later model use type c power deliveri charger includ w w w w w w usb c power adapternew c connector cabl use newest mfi certifi c chip special design fast charg whose color differ previou c connector end charg speed fastercompat list wayona usb c lightn cabl support pd fast charg a max ipad th ipad iphon propro max mini mini pro pro max pro pro maxx maxxsxrx plus ipad pro genipad pro genipad pro ipad air ipad mini cabl also support standard charg va max iphon plus plus plus etc note need type c port wall charger achiev fast charginghighspe data transfer mbp data speed transfer music movi iphon ipad mac secondsultra high qualiti assur special strain relief design bear bend strict laboratori test premium aluminum hous make cabl durabl premium nylon braid type c cabl add addit durabl tangl free provid ft nylon braid usb c io cabl worryfre month warranti reach us call whatsapp
0.0,1.0,0.0,0.0,productlink httpswwwamazoninwayonachargingnylonbraidediphonedpb08chkq8d4refsr1111qid1672909129selectronicssr1111,productlink httpswwwamazoninwayonachargingnylonbraidediphonedpbchkqdrefsrqidselectronicssr
